Title,ReviewText,Rating,SubmissionTime,UserNickname,ProductId,itemName
AMAZING!!!,I’m very happy with my new microwave. All of the new features are amazing and very useful.,5,2024-01-15T16:04:55.000+00:00,Dreamdemon,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2024-01-13T15:53:11.000+00:00,CASSANDRA,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Great features,[This review was collected as part of a promotion.] Bought 3 appliances at the end of November and love them,5,2024-01-13T01:01:31.000+00:00,Anonymous,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
LG over the range microwave,I have had this microwave for a few weeks now and it is working great.   It looks good and hopefully we'll have this appliance as long as we had the previous LG microwave.,5,2024-01-12T17:52:15.000+00:00,Siwel H Gup,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Fan does not work,"The fan is not sucking at all, my previous microwave fan was fantastic, and home depot sent people out to fix it that don't even speak English and the fan still doesn't suck in any air, 0/10 if home depot doesn't resolve this I'll go somewhere else from now on",1,2024-01-12T17:42:41.000+00:00,Christopher,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Think again.,"The microwave is a downgrade from my previous LG.   Noisy, clunky….   And the control panel (other than the clock) is very dim.  I have to turn on enough lights to land a plane to see the panel.   Disappointed.",3,2024-01-11T16:07:08.000+00:00,Janbi,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,"The microwave itself has performed very well so far.  Installation experience was terrible.  Installers didn't tell us the microwave door wouldn't fully open.  Contacted customer service the next day, was told someone would call us two days later to look at it.  Call never came.  Called customer service again - was told someone would be out at the end of the week to fix it.  Call never came.  When we called about a time for them to come out, was told the microwave didn't fit right and there was nothing they could do.  Also said we couldn't return it because it was past the 48 hour window, even though we had originally called in less than 24 hours and them not calling us back was the reason for the delay.  Terrible installation and terrible customer service.",4,2024-01-10T19:39:13.000+00:00,HomeDepotCustomer,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2024-01-10T18:03:56.000+00:00,TERRY,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,We are very pleased with our LG range. It is easy to operate and the design is well thought out.,5,2024-01-10T17:27:02.000+00:00,Brad,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2024-01-10T17:20:40.000+00:00,AMANDA,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,"Excellent microwave. Advertised as a 30"" width. However, that is the body of the unit. When the door is open, it's 32"" width. Won't have a problem if you are installing between 2 cabinets. Can not be installed with wall on the left side.",5,2024-01-10T16:30:56.000+00:00,HomeDepotCustomer,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,DELIVERED ON TIME AND IS WORKING GREAT!,5,2024-01-10T16:13:28.000+00:00,HomeDepotCustomer,321665740,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,"This was a wonderful addition to our kitchen, we love it. Easy to use and to learn all the new functions our old microwave didn’t have.",5,2024-01-10T15:02:06.000+00:00,CHARLES,321665740,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,Absolutely love this microwave. It’s Awesome!!,5,2024-01-10T14:50:57.000+00:00,GREG,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,"I can’t say the stainless is finger print proof, but the unit is working well thus far.",4,2024-01-10T14:22:32.000+00:00,JJ,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Sleek and stylish.,[This review was collected as part of a promotion.] When delivered it was missing a bracket required to hang the microwave.,3,2024-01-09T02:01:41.000+00:00,KenB76,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
LG Microwave,"[This review was collected as part of a promotion.] For the most part it works fine.  The sensor needs to be watched, because it usually runs about two minutes longer than necessary. Also, it is louder than the previous microwave we had, which was still working, but replaced to match the other appliances that were in the kitchen.",3,2024-01-08T17:38:01.000+00:00,erance,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Love the Sensir cooking.,"[This review was collected as part of a promotion.] After a few weeks of use we have been extremely happy with our new microwave, especially the Sensor cooking function.",5,2024-01-08T16:17:36.000+00:00,Geo70,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Fingerprints,"I got this microwave as part of a complete kitchen appliance package. It heats well enough but it is absolutely not print proof. In fact, prints show up very easily and I’m constantly wiping it down. The microwave is the same overall size as my old one but the inside is much smaller. I guess for the price and the fact that it is a decade newer than my old one, I expected more.",3,2024-01-08T11:48:31.000+00:00,DP14,321665740,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Recommend but big warning about inside light,I like this microwave and it seems to work well but I would not buy it again for one major reason. The LED light inside the microwave died less than a year after I bought the microwave. Online the LG site shows an easy way to replace the lightbulb but this does not work for this microwave. The microwave has to be removed from over the stove (2-person job) and the cover has to be fully removed which involves a lot of screws and actually knowing how to do it.,3,2024-01-08T02:38:42.000+00:00,Will,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Over-the-counter LG microwave,"[This review was collected as part of a promotion.] We've had the over-the-range microwave for approximately two weeks and it is working fine.   The installation went well,  timely and professionally done.   We hope we have this microwave for a good long time  as we did our previous LG microwave.",5,2024-01-07T17:23:32.000+00:00,Siwel H Gup,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2024-01-05T18:19:24.000+00:00,HomeDepotCustomer,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,I gave this a 4 only because of the delay in delivery. I was promised a date and that’s what I based the purchase on and it was then delayed. We were without a microwave longer than we wanted. We had all LG appliances in our  2nd home and loved them. So far we are very well pleased with the new microwave.,4,2024-01-05T16:07:06.000+00:00,Edwin1f,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
GREAT FEATURES!,[This review was collected as part of a promotion.] I bought this to replace a microwave that was placed in my home that caught on fire.  This microwave is great!  Easy to operate and love the notifications on my phone.,5,2024-01-03T19:51:36.000+00:00,yda4vra,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2024-01-03T17:20:48.000+00:00,HomeDepotCustomer,321665740,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2024-01-03T14:56:00.000+00:00,SUE,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2024-01-03T14:18:47.000+00:00,HomeDepotCustomer,321665740,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,Home Depot was unable to install due to my back splash so I needed to hire someone else to install,2,2024-01-03T13:59:23.000+00:00,Kate,321665740,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,"Very nice product, however the only print proof part is the bottom trim. The keypad still gets smudges every time you use it.",4,2024-01-03T11:57:09.000+00:00,HomeDepotCustomer,321665740,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
one issue,"[This review was collected as part of a promotion.] Functionally it is fine, MY only complaint is there is a 50 watt halogen light under the microwave to light up the range cook top.  When that light is used as a night light, it heats up the inside of the microwave bottom.  There is only one size LED with the right length of pins, HOWEVER being its shape is live a flat disc.  In order to fit in the space allocated, it would be necessary to modify the plastic space in the one end of the light location.  I was told that would void the warrantee.  Being a journeyman eletrician, the modification would take 5 minutes and in my professional opinion would not affect the functionality of the appliance!",4,2024-01-02T18:43:57.000+00:00,Dan49,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Good Microwave,This is a good microwave but it would be better if it had a keypad that lit up when it is dark.,5,2024-01-01T23:20:53.000+00:00,Ciechajohn,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Works great,[This review was collected as part of a promotion.] I really like this microwave has a lot of features and the wifi is so cool,5,2023-12-29T21:36:38.000+00:00,Dave1820,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2023-12-28T12:08:41.000+00:00,HomeDepotCustomer,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,4,2023-12-28T10:59:04.000+00:00,RICHARD,321665740,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,microwave it wasn't installed and I paid for this services. the reason why it wasn't installed was the tile on my wall it's to high and I was informed that I need to find someone to fixe the wall tile I haven't find no one yet.,5,2023-12-28T03:05:58.000+00:00,HomeDepotCustomer,321665740,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2023-12-27T21:15:29.000+00:00,JOSEPH,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2023-12-27T21:07:48.000+00:00,HomeDepotCustomer,321665740,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,Absolutely love my new microwave! Delivery and customer service was the best!,5,2023-12-27T20:51:32.000+00:00,Savannah,321665740,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,4,2023-12-27T20:23:26.000+00:00,SUSIK,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2023-12-27T19:53:23.000+00:00,RayC,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Can’t even last 18 months?,I have had my microwave for 18 months (of course conveniently out of warranty) and I can’t even use it anymore because the thing is broken. This is a slap in the face to me since I have always trusted LG products.,1,2023-12-26T22:48:53.000+00:00,Michael,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2023-12-26T00:43:34.000+00:00,VV,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Best decision,"[This review was collected as part of a promotion.] We bought this for our new home; so superior to the last one in our other home, quite and so efficient;",5,2023-12-25T11:43:26.000+00:00,JuneK1,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Good buy,[This review was collected as part of a promotion.] I bought this product about a month ago. Works good so far.,4,2023-12-25T03:00:31.000+00:00,Mandir6,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2023-12-23T22:45:42.000+00:00,PAMELA,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Great affordable microwave!,Great microwave! The perfect upgrade from our old small white one. Very sleek look and affordable price tag. The fan / lights work great over our range. The microwave heats quickly! Very happy.,5,2023-12-22T20:38:00.000+00:00,Rsmclaurin,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Great Features,[This review was collected as part of a promotion.] I’ve had the range for approx 1 month very happy with the product.. looks very nice installed,5,2023-12-21T17:00:27.000+00:00,LGMicro23,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2023-12-21T03:24:54.000+00:00,DEBRA,321665740,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2023-12-21T00:10:37.000+00:00,JEAN,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2023-12-20T15:22:02.000+00:00,Trimmy,321665740,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2023-12-20T14:43:41.000+00:00,HomeDepotCustomer,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Great Microwave!,"Decided to purchase LG for all my kitchen appliances. First was the microwave. Installed it with a friend. No issues. Been using it for a month and has been easy to use. Instead of hearing, a truck backing up in my kitchen, the end of heating jingle, is pleasant to hear! Wife is happy! Amen!  Thanks LG",5,2023-12-17T16:58:12.000+00:00,sfior,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
"I'll make it work, but.....","[This review was collected as part of a promotion.] The MVEM1825F Over the Range Microwave is good, bringing additional settings that my family finds helpful. However, I am not a fan of the auto-cook feature that starts when you press a number between 1 and 6. I wish this was a two step process to increase safety and flexibility; perhaps using an Auto-cook button followed by my 1 through 6 minute choice. This would make Time-cook easier as well, which is a feature I lost from my last LG over-the-range microwave.
I also am disappointed that LG chose to decrease the microwave cook chamber depth and increase the the cook chamber width to maintain the overall cubic volumn. This also shows up with the much smaller (now 12.5in from the old 14in) turntable. Now I have 6 inches of unusable width (3in on either side of the turntable) cook chamber space. Sure, LG will tell me I can use that space by shutting off the turntable, but that creates more problems cooking food than is solves.
I'll make it work, but I'll be looking for better options next time.  
NOTE: I am forced to accept the ""I received this product free or at a discounted price in exchange for my honest opinion and would like to receive a sweepstakes entry for my review."", but it isn't true. I DID NOT received this product free or at a discounted price in exchange for my honest opinion. I received an e-mail asking for an honest review with the bonus of a sweepstakes entry for my review.",3,2023-12-17T16:15:05.000+00:00,PATom,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,Like the 1-6 one button start. Grey interior is a nice change from white. Probably the nicest feature is the little tune it plays when done- much more pleasing than the beeb! beeb! beeb!,5,2023-12-15T20:07:54.000+00:00,DON,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2023-12-13T20:48:59.000+00:00,STEVE,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,This replaced my old LG microwave. Much improved model with more features. All our appliances are LG and we really like.,5,2023-12-13T18:32:58.000+00:00,PATRICIA,321665740,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2023-12-13T18:08:51.000+00:00,HomeDepotCustomer,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Great microwave,[This review was collected as part of a promotion.] It has done well so far. Easy to use and does what it is supposed to do,5,2023-12-13T15:55:17.000+00:00,Owen51,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2023-12-13T15:52:03.000+00:00,SADHANA,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2023-12-13T14:08:33.000+00:00,JOHN,321665740,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Looks Great And Easy To Use,"We have been using it for a couple of weeks. I think it's great. My wife likes the look of mostly black with strips of Stainless Steel and it's easy to use. Happy wife, happy life!",5,2023-12-13T01:37:41.000+00:00,sfior,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Great features,I liked this microwave. Recommended . Great design,5,2023-12-12T16:03:12.000+00:00,V957,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,4,2023-12-12T15:57:26.000+00:00,JON,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Convection microwave,"[This review was collected as part of a promotion.] We have been using our new microwave for several weeks now. It is easy to use, installed quickly, and cooks /warms food better than expected.",5,2023-12-09T21:53:36.000+00:00,SV6667,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
disappointing construction for the times!,"[This review was collected as part of a promotion.] The product functions OK, My issue is the under microwave light illuminating the stove top.  The Halogen bulb produces enough heat to make the inside floor of the microwave uncomfortably warm.  As an electrician, I know some light bulbs generate heat while creating light.  I was told that if I modified the light socket, I would void the warrantee.  The ONLY LED bulb available on the market would require a minor modification of the place where the bulb fits, without modifying the electrical socket.",2,2023-12-08T16:40:59.000+00:00,Dan49,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2023-12-08T01:32:50.000+00:00,BRIAN,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Great features,[This review was collected as part of a promotion.] I recently purchased this Microwave unit and have been impressed with the features standard for such a reasonable price.,5,2023-12-07T18:07:06.000+00:00,MB2o13,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Good features quite,[This review was collected as part of a promotion.] So far it has worked well I haven’t figured out the WiFi yet but everything else is great,5,2023-12-07T17:03:23.000+00:00,Dep 544,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2023-12-07T13:06:39.000+00:00,HomeDepotCustomer,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2023-12-07T02:57:47.000+00:00,HomeDepotCustomer,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Great features,[This review was collected as part of a promotion.] I am extremely happy with this product and love the quietness,5,2023-12-06T18:21:50.000+00:00,Linda Green,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,"Bought this to replace a 10-year-old LG microwave that recently died.  This new one does the job just fine, heats evenly and as expected, no regrets in choosing this model.  I really like the no-fingerprint finish, is overall attractive in my kitchen.  When it's finished, it plays a little 10-note tune instead of beeping like the old did, but it stops when you open the door.  Have had it for 2 weeks, using 3x daily, hope it continues to function well.",5,2023-12-06T15:14:50.000+00:00,Shop60,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Best microwave range with an amazing app.,"[This review was collected as part of a promotion.] I bought this as a set. I am really liking the app that tells you when it's running and shows timer. I also like the inside of range, easy to clean. Would definitely buy again!",5,2023-12-05T18:34:27.000+00:00,Mitch434,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Quite with updated features,[This review was collected as part of a promotion.] This unit was purchased about a month ago and has been working great.,5,2023-12-02T19:04:30.000+00:00,Dep 544,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,Received stove 11/7…pilot light was broken…agreed to have LG expedite part since stove was installed and propane conversion had been completed. Part was never sent. Next LG said service tech would be sent to do repair…that was scheduled then cancelled and rescheduled for 12/7…now one month without stove. Ruined my Thanksgiving. Home Depot has tried to help…on hold when calling LG for an hour and a half … tried to have LG approve new stove…they refused. So sorry I made this purchase,1,2023-12-02T15:26:28.000+00:00,CAROL,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Great!,"[This review was collected as part of a promotion.] Really loving our new microwave! Great preset options, and the Bluetooth connection to our phones is a neat extra. So far, so good. Will probably continue to buy LG products for other appliances in our home.",5,2023-12-01T20:02:30.000+00:00,KristinaB,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Great features,[This review was collected as part of a promotion.] Was installed quickly and works great. Love it. Also plays music when finish cooking or when the timer goes off. Cooks quicker than my old one,5,2023-11-30T16:08:17.000+00:00,Kathy 11,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2023-11-30T04:32:20.000+00:00,RHONDA,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2023-11-29T22:23:55.000+00:00,Rad,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,Nice and easy to install,5,2023-11-29T22:11:55.000+00:00,SAM,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,Doesn’t cook or warm things up as fast as I thought it would,4,2023-11-29T20:42:54.000+00:00,HomeDepotCustomer,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2023-11-29T16:21:57.000+00:00,KATHRYN,321665740,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
New technologies make it easy to use!,[This review was collected as part of a promotion.] I have had my new LG microwave for a few weeks now and I love it.  It’s so efficient and easy to operate.,5,2023-11-22T16:35:03.000+00:00,Erica71,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,Microwave works great but the control panel is very difficult to keep clean from the fingerprints. Really not happy with this.,3,2023-11-18T16:29:51.000+00:00,Mimis098,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Great to use every day,[This review was collected as part of a promotion.] I bought this one month ago. I m very happy that I bought this.,5,2023-11-16T20:18:16.000+00:00,RUBY 1234,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2023-11-16T01:46:15.000+00:00,HomeDepotCustomer,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,"This LG microwave replaces one that we bought in 2020, and we like it even more than the first.  The first one self-destructed one morning with a cup of coffee in it.  It started sparking, and popping like fireworks.  It was pretty scary.  I hope this one lasts a LOT longer!  And NO there wasn’t any metal on, or in, the cup.",5,2023-11-15T20:13:48.000+00:00,Long time HD customer,321665740,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2023-11-15T17:10:29.000+00:00,HomeDepotCustomer,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
